1078779;#NAZWA? 
1078780;Playguide/Skills: Remove Trap<BR>http://www.uoherald.com/guide/skill_47.php 
1078781;The Snooping skill is used to see into another player's backpack. Be warned however that a large majority of players do not care for a player who frequents the use of this skill. This skill is best used in conjunction with stealing. 
1078782;#NAZWA? 
1078783;Playguide/Skills: Snooping<BR>http://www.uoherald.com/guide/skill_28.php 
1078784;Spellweaving is a new skill of magic that allows an arcanist (the official title of a spellweaver) to summon powerful forces of nature and manifest them into various spell effects. Channeling such power is often done in concert with other arcanists. Such cooperative casting allows for arcanists to weave titanic magic that would otherwise be impossible for a mortal to command. 
1078785;* A Spellweaving book<BR>* An arcane focus 
1078786;#NAZWA? 
1078787;Playguide/Skills: Spellweaving<BR>http://www.uoherald.com/guide/skill_54.php 
1078788;"   Rozmowa z Duchami is used to be able to understand the speech of ghosts. If you do not have this skill you will only be able to see a series of ""OoOOoo""s emanating from the deceased. The Rozmowa z Duchami skill is also used to heal players by channeling spiritual energy. Spiritual energy can be channeled from either a corpse or the player using the skill. If a corpse is not available, then the player will channel their own energy from their Mana. "
1078789;#NAZWA? 
1078790;#NAZWA? 
1078791;Playguide/Skills: Rozmowa z Duchami<BR>http://www.uoherald.com/guide/skill_32.php 
1078792;The skilled Pickpocket may be able to steal items in several manners, from a variety of sources. You may be able to steal from monsters, chests, NPC's, or other players (if you are a member of the thieves guild, or if they are an opponent in a guild war). 
1078793;* Random Pickpocketing<BR>  - Click the Icon in the Skills Window<BR>  - Target a container, creature, NPC, or player while standing nearby<BR>* Selective Pickpocketing<BR>  - Open a container with the Snooping skill<BR>  - Click the Icon in the Skills Window<BR>  - Target the item you wish to steal while standing nearby 
1078794;Playguide/Skills: Stealing<BR>http://www.uoherald.com/guide/skill_33.php 
1078795;The person skilled in the ways of Stealth may learn to hide their movements and move invisibly. 
1078796;#NAZWA? 
1078797;Playguide/Skills: Stealth<BR>http://www.uoherald.com/guide/skill_48.php 
1078798;Swordsmanship is a melee combat skill, which allows for a strong-arm attack style of fighting. A swordsperson is capable of using an axe, a battle axe, a double axe, an executioner's axe, a hatchet, a large battle axe, a pickaxe, a two-handed axe, a butcher knife, a cleaver, a skinning knife, a bardiche, a halberd, a broad sword, a cutlass, a katana, a longsword, a scimitar, or a viking sword in combat to slice there opponents to ribbons. 
1078799;* A sword type weapon 
1078800;#NAZWA? 
1078801;Playguide/Skills: Swordsmanship<BR>http://www.uoherald.com/guide/skill_40.php 
1078802;Tactical skill is the common sense of the fighting adventurer. A high skill in Tactics increases your proficiency with any type of weapon, allowing you to deal more damage in combat. 
1078803;#NAZWA? 
1078804;Playguide/Skills: Tactics<BR>http://www.uoherald.com/guide/skill_27.php 
1078805;#NAZWA? 
1078806;Use of the tailoring skill will allow you to make a wide variety of items, ranging from bandages to clothing, and even leather armor. Your raw materials can come from a variety of sources, from hunting animals for leather, to gathering cotton and spinning thread. You can also purchase materials from a vendor and craft them into items for resale. 
1078807;* A sewing kit<BR>* Cloth or leather 
1078808;#NAZWA? 
1078809;Playguide/Skills: Tailoring<BR>http://www.uoherald.com/guide/skill_34.php 
1078810;Use of Taste Identification will allow you to determine the sort of potion you have in your possession, or to determine if an object is poisoned or not. 
1078811;- Click the Icon in the Skills Window<BR>- Target the food, drink, potion, or potion keg you wish to taste 
1078812;Playguide/Skills: Taste Identification<BR>http://www.uoherald.com/guide/skill_36.php 
1078813;The tinkering skill is used to make tools for other professions, and also to make clocks, sextants, and to trap containers. With this skill you can make hammers, tongs, scissors, smoothing planes, and numerous other tools. To make these tools and assorted items you will need a set of tinker's tools. 
1078814;* Tinker's tools<BR>* Ingots or lumber 
1078815;- Double-click the tinker's tools<BR>- Choose an item you wish to create from the menu 
1078816;Playguide/Skills: Tinkering<BR>http://www.uoherald.com/guide/skill_37.php 
1078817;The tracking skill will allow you to track animals, monsters, and people. If you are successful, and an appropriate creature can be tracked, you will be told in what direction that creature can be found. The higher your skill level in tracking, the more likely you are to successfully track an object, and the farther you will be able to track it. 
1078818;- Click the Icon in the Skills Window<BR>- Choose an animal, monster, or player from the menu 
1078819;Playguide/Skills: Tracking<BR>http://www.uoherald.com/guide/skill_38.php 
1078820;The veterinary skill will allow you to heal animals in much the same way that the healing skill works on people. The amount of healing that you provide will be based on your skill level. 
1078821;* Bandages 
1078822;#NAZWA? 
1078823;Playguide/Skills: Veterinary<BR>http://www.uoherald.com/guide/skill_39.php 
1078824;This skill is used while in hand-to-hand combat (no weapon equipped). It is checked automatically when you fight, and may determine the frequency, and damage level with which you will strike your opponent. 
1078825;- Unequip any weapon you're holding<BR>- Enter combat mode<BR>- Target a living creature 
1078826;Playguide/Skills: Wrestling<BR>http://www.uoherald.com/guide/skill_43.php 
1078828;mining +~1_val~ 
1078829;Maximum Stats 
1078830;Followers 
1078831;Green Soulstone Token 
1078832;Blue Soulstone Token 
1078833;Red Soulstone Token 
1078834;Green Soulstone 
1078835;Blue Soulstone 
1078836;Red Soulstone 
1078837;Your backpack is full! Please make room and try again. 
1078838;Your backpack and bank box are full! Please make room and try again. 
1078839;Select the message you would like to edit: 
1078840;Select the message you would like to remove: 
1078841;Fail to add friend: invalid player ID 
1078842;That rune can't be added to a Runebook 
1078843;I cannot recall from that object right now. 
1078844;I cannot gate travel from that object right now. 
1078845;This rune will not work for me. 
1078846;Current total money for stronghold 
1078847;Guard upkeep 
1078848;Quest Cancel 
1078849;This house is Condemned. 
1078850;This house is Automatically refreshed. 
1078851;This house is Grandfathered. 
1078852;Set plant to decorative mode? 
1078853;Get pollen 
1078854;Get resources 
1078855;Get seeds 
1078856;* 30% Ukrywanie Skill 
1078857;Select An Icon 
1078858;Always Attack 
1078859;Log in time out. 
1078860;Player Created 
1078861;Select 
1078862;House Management - Ownership 
1078863;Make House Primary 
1078864;Access 
1078865;Ownership 
1078866;Friend 
1078867;Co-Owner 
1078868;Banned 
1078869;Number Of Visits 
1078870;House Management - Access 
1078871;House Management - Storage 
1078872;Add Access 
1078873;Ban Player 
1078874;Modify Status For 
1078875;Change To Co-Owner 
1078876;Change To Friend 
1078877;Change To General Access 
1078878;Remove Access 
1078879;Remove Ban 
1078880;Current House Sign 
1078881;Current Sign Hangar 
1078882;Current Signpost 
1078883;Current Foundation Style 
1078884;All 
1078885;General Access 
1078886;Friends List 
1078887;Co-Owners List 
1078888;Banned List 
1078889;Choose your house sign style 
1078890;Change your house sign hangar style 
1078891;Change your signpost style 
1078892;Change your house foundation style 
1078893;This device is used to purify water. For it to work, two key ingredients are required: a plague beast core and a bottle of magical moonfire brew. 
1078894;House Management - Information 
1078895;House Management - Customize 
1078896;New Haven Moongate 
1078897;Your Location 
1078898;Fe-fi-fo-fum, I smell the blood of a Britannian! 
1078899;A thousand gold my price be told. I block your way unless you bold! 
1078900;Snap! Crackle! Your bones make spackle! 
1078901;Only fleshwound, ho ho ho! 
1078902;That smarts! That hurt! I pound into dirt! 
1078903;This no need, do not mislead! 
1078904;Ho ho ho! Pass you may, do not delay! 
1078905;System 
1078907;UNUSED 
1078908;Remove the 
1078909;destination arrow? 
1078910;Really imprison 
1078911;New channel 
1078912;Channel 
1078913;Enter the name of the player to whom you wish to send a private message. 
1078914;Enter the name of the player you wish to ignore to start ignoring them, or enter the name of a player you are currently ignoring to re-enable receiving messages from them. 
1078915;Enter the name of the player about whom you wish to know more. 
1078916;Enter the name of the player to whom you wish to grant speaking privileges. 
1078917;Enter the name of the player from whom you wish to remove speaking privileges. 
1078918;Enter the name of the player whom you wish to name as conference moderator. 
1078919;Enter the name of the player whom you wish to remove from the channel moderator list. 
1078920;Enter the name of the player you wish to kick out from the channel. 
1078921;Emote 
1078922;Change Password 
1078923;Choose your account name: 
1078924;Name: 
1078925;Create a channel: 
1078926;Password: 
1078927;You are already ignoring the maximum number of people. 
1078928;You are already ignoring %1. 
1078929;You are now ignoring %1. 
1078930;You are no longer ignoring %1. 
1078931;You are not ignoring %1. 
1078932;You are no longer ignoring anyone. 
1078933;Invalid channel name. 
1078934;Duplicate channel name. 
1078935;You must have operator status to do this. 
1078936;Channel %1 renamed to %2. 
1078937;You must be in a channel to do this. 
1078938;No such player '%1'. 
1078939;No such channel '%1'. 
1078940;Incorrect password. 
1078941;%1 is ignoring you. 
1078942;The moderator of this conference has not given you speaking privileges. 
1078943;You can now receive private messages. 
1078944;You can no longer receive private messages. 
1078945;You are now showing your character name with whois. 
1078946;You are no longer showing your character name with whois. 
1078947;%1 is remaining anonymous. 
1078948;%1 is not receiving private messages. 
1078949;%1 is %2. 
1078950;%1 has been kicked out of the channel. 
1078951;%1, a conference moderator, has kicked you out of the conference. 
1078952;You are already in channel '%1'. 
1078953;Ops status for %1 removed. 
1078954;Ops status for %1 added. 
1078955;%1 removed your ops status. 
1078956;%1 gave you ops status. 
1078957;Voice for %1 removed. 
1078958;Voice for %1 added. 
1078959;%1, a conference moderator, has removed your speaking privileges for this conference. 
1078960;%1, a conference moderator, has granted you speaking privileges in this conference. 
1078961;Voice is now on by default. 
1078962;Voice is now off by default. 
1078963;Channel password changed. 
1078964;Channel '%1' is full. 
1078965;Welcome to Ultima Online Chat! To join a channel, select one from the channel menu. To create a channel, select Create a New Channel from the channel menu. 
1078966;You have joined the '%1' channel. 
1078967;Friend added: '%1' 
1078968;Too many friends 
1078969;Friend removed: '%1' 
1078970;Friend not found: '%1' 
1078971;Your friends: '%1' 
1078972;Channels available: '%1' 
1078973;Channel members: '%1' 
1078974;Channels you're a member of: '%1' 
1078975;%1 has entered channel %2 
1078976;%1 has left channel %2 
1078977;You have left channel %1. 
1078978;New channel: %1. 
1078979;Friend online: '%1' 
1078980;Friend has gone offline: '%1' 
1078981;This is a placeholder 
1078982;Placeholder 2 for the NDA Agreement 
1078983;You cannot add players to your party while you're on the basic tutorial! 
1078984;You cannot add players that are on the basic tutorial to your party! 
1078985;UO.com 
1078987;Please select which way you would like this decoration to face. 
1078988;Which way? 
1078989;TROPHY DIRECTION 
1078990;PROFILE 
1078991;We were unable to authenticate your login. Usually this means that either a newer client patch is now available, or that the account name or password you provided are incorrect. Please check your Caps Lock key and try reentering your account name and password. Please restart your client if you continue to receive this error. If this is a new account your account may not be active yet, please try again shortly. If you continue to experience problems please contact customer support. 
1078992;Skills Window: 
1078993;Toggle Map: 
1078994;Reset Settings 
1078995;Are you sure you wish to reset your settings to defaults?  This action cannot be undone. 
1078996;Guild Member Details 
1078997;Guild Member Details 
1078998;number of robe requests to send to GQ? 
1078999;Enter the number for the top left X coordinate 
1079000;Goodbye 
1079001;Enter a new particle ID: 
1079002;Enter the new name of this region: 
1079003;What text shall you engrave? 
1079004;What text shall you embroider? 
1079005;Please enter the sentence: 
1079006;Please type the index number of the entry you wish to remove: 
1079007;Enter the amount of gold you wish to withdraw (ESC = CANCEL): 
1079008;How much of the ~1_gold~ gold that I'm holding would you like? 
1079009;Enter line to skip to: 
1079010;Please type the index number of the entry you wish to remove: 
1079011;Please enter the response the key should activate: 
1079012;Please type the number of the font you wish to use: 
1079013;Please enter the Keyword: 
1079014;Please enter the template number for the item: 
1079015;Please enter the Asset ID number for the item: 
1079016;Please enter the name of the Objvar for the item: 
1079017;Please enter a sound effect number: 
1079018;Please enter the new keyword: 
1079019;Please enter the Anti DynFix filename: 
1079020;Enter new density range: 
1079021;Enter chunk size: 
1079022;You're already incognitoed! 
1079023;Incognito cannot be cast in this state! 
1079024;Enter the new spawn interval (in seconds): 
1079025;Spawn interval must be between 10 and 600.  Try again. 
1079026;Invalid entry.  Try again and enter only a single number (in seconds): 
1079027;*draws a card* 
1079028;*idly shuffles the deck* 
1079029;*looks up from his cards* 
1079030;*places the card on the table* 
1079031;*taps the card* 
1079032;*waves* 
1079033;... 
1079034;... Melissa? 
1079035;A simple 'Yes' or 'No' will do. 
1079036;Ah. Another one. 
1079037;And so soon. 
1079038;Are you strong enough to resist my power? 
1079039;Back away! Back I said! 
1079040;Begone then. 
1079041;Bet Ex Wis!!! 
1079042;But I ... 
1079043;Can you tell me your name? 
1079044;Corp Por! 
1079045;Darling, there you are! 
1079046;Dexter? 
1079047;Did I keep you? I had some last minute business... 
1079048;Die. 
1079049;Do you believe in fate? You may answer. 
1079050;Do you know him, Master Sutek? 
1079051;Doesn't matter, he's bleeding pretty bad. 
1079052;Don't bother trying to speak, let alone move. 
1079053;Don't let them through! 
1079054;Don't listen to them! 
1079055;Don't...! 
1079056;Excellent. 
1079057;For instance, this is a Tarot card. It represents your fortune. 
1079058;Free yourselves of your burdens 
1079059;Friends! 
1079060;Get out of here 
1079061;Go back and find Kronos' notes, you need to hide them 
1079062;Go, then. 
1079063;Good. 
1079064;Great! 
1079065;Guards'll be here soon. They'll handle the rest. 
1079066;Hang on! The worst is almost over! 
1079067;Here I control everything but a single choice. 
1079068;Hey! Are you alright? 
1079069;I can't hold it! 
1079070;I control your body, I resurrected it. I control your life, I found it. 
1079071;I have placed my gift into your hand. Take it, hide it, and find a time to use it. 
1079072;I said GO! 
1079073;I shan't keep you waiting a minute more. 
1079074;I think so... 
1079075;I will also give you a gift of exceeding beauty. 
1079076;If I turn it over, and it reads 'Death'... 
1079077;I'll take him myself. 
1079078;I'm sorry! 
1079079;I'm... I'm... 
1079080;In exchange, you will agree to swear loyalty to the Shadowlords, and serve them. 
1079081;In this manner we will both know that your Fate was correct. 
1079082;Is everything ready this time? 
1079083;Just keep going! Help will be here soon! 
1079084;Kronos! 
1079085;Kronos! They're too strong! 
1079086;Let it go 
1079087;Let me go! 
1079088;Listen and obey 
1079089;Listen to us 
1079090;Mage. 
1079091;Master! 
1079092;Master!!! 
1079093;Master? 
1079094;Melissa NO! 
1079095;Melissa! 
1079096;Name. 
1079097;No 
1079098;No time. 
1079099;No way! 
1079100;NO! NO!!! 
1079101;Not at all, just starting! 
1079102;Not even a syllable? 
1079103;Oh for the love of... 
1079104;Or die 
1079105;Or, you may choose to serve my masters, and live. 
1079106;Peace is with us 
1079107;Pitiful humans 
1079108;Pity. 
1079109;Rest now 
1079110;Sir? 
1079111;Stay back, fiends! 
1079112;Stop it boy! 
1079113;Surely I will kill you. 
1079114;Thank you for coming, once again! 
1079115;This is my domain, and I've brought you here at my masters' bidding. 
1079116;Today, Fate will offer you a choice. 
1079117;Urhh... 
1079118;VAS AN MANI HUR TYM! 
1079119;Very good. 
1079120;Very well. 
1079121;Was that? 
1079122;We are eternal 
1079123;We are patient 
1079124;We are stronger 
1079125;We mean you no harm 
1079126;We need a healer! 
1079127;What the devil! 
1079128;What? 
1079129;Why do you fight? 
1079130;Why do you resist so? 
1079131;Yes master! 
1079132;Yet resistance will be punished 
1079133;You are silenced again 
1079134;You are silenced again. 
1079135;You can't go back in there, they'll eat you alive! 
1079136;You feel yourself able to speak. 
1079137;You find yourself alive, yet unable to move or speak. 
1079138;You have chosen a wise path. Let me show you your fortune. 
1079139;You may choose to die, and be cast back into that dark place from whence you came. 
1079140;You may decide for yourself. Speak. You have until the flames are extinguished. 
1079141;You speak your name against your will! 
1079142;You will have your health and possessions restored to you, and be sent safely home. 
1079143;You will know our strength 
1079144;You. 
1079145;Your vocal chords, the wind in your lungs - I control them. 
1079146;Correctly choose the sequence of colors needed to open the latch. Each color may potentially be used more than once. Beware! A false attempt could be deadly! 
1079147;Target Group Member 6 
1079148;Target Group Member 7: 
1079149;Target Group Member 8: 
1079150;Target Group Member 9: 
1079151;Bug Report: 
1079152;User Preference: 
1079153;Primary Attack: 
1079154;Secondary Attack: 
1079155;Next Group Target: 
1079156;Cursor Target Last 
1079157;Cursor Target Current 
1079158;Cursor Target Self 
1079159;Use Targeted Object 
1079160;Total Gold 
1079161;You are not in a party! 
1079162;UOKR default 
1079163;Classic Default 
1079164;Text Entry 
1079165;The text you entered contains illegal characters.  Please try again. 
1079166;You already have a text entry request pending. 
1079167;Hotbar 
1079168;Slot 
1079169;Keybinding Conflict 
1079170;The binding you have chosen is already in use by the following actions: 
1079171;Always show Health, Mana, and Stamina 
1079172;Legacy Chat Mode 
1079173;Select an object to create 
1079174;BACKUP 
1079175;You prepare to strike quickly. 
1079176;The trade has been cancelled. 
1079177;Target Next Friendly 
1079178;Target Next Enemy 
1079179;Target Next Party Member 
1079180;Warrior 
1079181;Choose your item: 
1079182;Ossian Grimoire 
1079183;Alchemists 
1079184;Bakers / Cooks 
1079185;Banks 
1079186;Blacksmiths 
1079187;Bowyers 
1079188;Butchers 
1079189;Carpenters 
1079190;Healers 
1079191;Jewelers 
1079192;Inns 
1079193;Magic Shops 
1079194;Mapmaker 
1079195;Other Shops 
1079196;Professional Guilds 
1079197;Provisioners 
1079198;Shipwrights 
1079199;Stables / Vets 
1079200;Tailors 
1079201;Taverns 
1079202;Tinkers 
1079203;Town Crier 
1079204;Visibility Options 
1079205;UI Scale 
1079206;Enable UI Scale 
1079207;Mob Animation Cache (MB) 
1079209;New Magincia Moongate 
1079210;Low 
1079211;Medium 
1079212;High 
1079213;Particle Detail 
1079214;You have not yet attained a title for this Virtue. 
1079215;This aquarium is empty. 
1079216;GOOD 
1079217;'Vidda K'balc' 
1079218;Turn any one item of armor 
1079219;to the color of true white. 
1079220;Hogarth the Keeper of Old Haven is expecting you. Please head over to him. He has a task for you. A glowing light toward the East marks his location. 
1079221;'Drewroc Velgo' 
1079222;Check within a short range 
1079223;for vile or evil guys. 
1079224;Cost: 10 
1079225;Check within a short range for vile or evil guys. 
1079226;'Trubechs Vingir' 
1079227;Summons a silver wolf that 
1079228;you can use to bite stuff. 
1079229;Summons a silver wolf that you can use to bite stuff. 
1079230;'Erstok Reyam' 
1079231;Use this ability to make 
1079232;your sword hurt undead. 
1079233;Use this ability to make your sword hurt undead. 
1079234;Cost: 20 
1079235;'Trubechs Yeliab' 
1079236;Use this ability to create a 
1079237;silver horse to ride. 
1079238;Cost: 25 
1079239;'Erstok Ontawl' 
1079240;Use this ability to help 
1079241;all paladins in the area. 
1079242;Use this ability to help all paladins in the area. 
1079243;'Erstok K'balc' 
1079244;monsters and evils ignore you. 
1079245;Use this ability to make monsters and evils ignore you. 
1079246;Cost: 35 
1079247;'Erstok Oostrac' 
1079248;Use this word to kill one time, 
1079249;any evil that you target. 
1079250;Cost: 40 
1079251;Tithe: 
1079252;Fan Dancer Dojo 
1079253;The Yomotsu Mines 
1079254;You may not use your Scroll of Alacrity while your character is on a new player skill quest. 
1079255;<center>Flee the Challenge</center> 
1079256;Are you sure you wish to return to New Haven before challenging the Dark Knight? You will not be able to return for one day. 
1079257;You find yourself back in New Haven with your corpse at your feet, a testament to a battle lost. 
1079258;Success! The Dark Knight has fallen and you've been returned safely to New Haven. 
1079259;In return for your deed a reward has been placed in your backpack, just this once. You will not be able to challenge him again for three days. 
1079260;Once again you've defeated the Dark Knight, and must wait three days before challenging him again. 
1079261;This area requires the Enhanced Client. Please visit www.uo.com for more information. 
1079262;Change Race To Human 
1079263;You must wait ~1_seconds~ seconds before you can use this item. 
1079264;Ring of the Servant 
1079265;You must wait ~1_minutes~ minutes before you can use this item. 
1079266;Enter message text: (Leave blank to erase message) 
1079267;What keyword should a guest say to me to get this news? 
1079268;Say what you want me to tell guests when they give me a good tip. 
1079269;Evil Powers 
1079270;Good Powers 
1079271;Echo Staff 
1079272;Elder 
1079273;Legendary 
1079274;FIXTURES<BR>doors and teleporters 
1079275;Classic Houses are pre-fabricated houses that the player can choose from. 
1079276;Two-Story Customizable Houses provide the player with a house foundation that the player can then customize a two-story house on top of. 
1079277;Three-Story Customizable Houses provide the player with a house foundation that the player can then customize a three-story house on top of. 
1079278;Offline Player 
1079279;Add 
1079280;Tell 
1079281;Add by ID 
1079282;Add By ID 
1079283;Tell 
1079284;You cut away some scales, but they remain on the corpse. 
1079285;You may continue to add as many lines of text to this topic as you wish. Once you are finished adding more text, click the submit button with no text entered. 
1079286;Show Mob Shadows 
1079287;You may not take a new player quest while under the effects of a Scroll of Alacrity. 
1079288;Zoom In 
1079289;Zoom Out 
1079290;Reset Zoom 
1079291;Chat Text Fade Delay 
1079292;Please select a slot to be Arm/Disarm 
1079293;Age of Shadows Gift 
1079294;Forward Turn 
1079295;Backward Turn 
1079296;Left Turn 
1079297;Right Turn 
1079298;You cannot set skills while under the effects of accelerated skill gain. 
1079299;Show Chat Window 
1079300;All Kill 
1079301;All Come 
1079302;All Follow 
1079303;All Follow Me 
1079304;All Guard 
1079305;All Guard Me 
1079306;All Stay 
1079307;All Stop 
1079308;You need ~1_SKILL_REQUIREMENT~ weapon and tactics skill to perform that attack 
1079309;Grandmaster 
1079310;-----Options-------- 
1079311;-----Channels------ 
1079312;Select Color 
1079313;Forward Left 
1079314;Forward Right 
1079315;Backward Left 
1079316;Backward Right 
1079317;Backwards 
1079318;Left 
1079319;Right 
1079320;Turn Left 
1079321;Turn Right 
1079322;Turn Around 
1079323;Doracron 
1079324;Sueacron 
1079325;Forward 
1079326;Drift Left 
1079327;Drift Right 
1079328;Port 
1079329;Starboard 
1079330;Come about 
1079331;Unfurl sail 
1079332;Furl Sail 
1079333;Drop Anchor 
1079334;Raise Anchor 
1079335;You must wait ~1_seconds~ seconds before you can use this ability again. 
1079336;Unknown Command. 
1079337;Bindings 
1079338;Alchemist - Large 
1079339;Alchemy - Large 
1079340;Bank - Large 
1079341;Barber - Large 
1079342;Bard - Large 
1079343;Blacksmith - Large 
1079344;Bowyer - Large 
1079345;Butcher - Large 
1079346;Carpenter - Large 
1079347;Dungeon - Large 
1079348;Fletcher - Large 
1079349;Guilds - Large 
1079350;Healer - Large 
1079351;Inn - Large 
1079352;Jeweler - Large 
1079353;Landmark - Large 
1079354;Mage - Large 
1079355;Painter - Large 
1079356;Provisioner - Large 
1079357;Reagents - Large 
1079358;Shipwright - Large 
1079359;Stables - Large 
1079360;Tailor - Large 
1079361;Tavern - Large 
1079362;Theater - Large 
1079363;Tinker - Large 
1079364;Name 
1079365;ID 
1079366;Online 
1079367;No Idle Animation (Restart Required) 
1079368;Animation (Restart Required) 
1079369;Full 
1079370;No Fidget 
1079371;Limited 
1079372;Minimal 
1079373;Green Arcane Circle 
1079374;Forest Green Arcane Circle 
1079375;Plum Arcane Circle 
1079376;Copper Arcane Circle 
1079377;Aqua Arcane Circle 
1079378;UltraMarine Arcane Circle 
1079379;Black Arcane Circle 
1079380;Light Purple Arcane Circle 
1079381;Yellow Arcane Circle 
1079382;All Actions 
1079383;Targeting 
1079384;Items/Abilities 
1079385;Pet Commands 
1079386;Boat Commands 
1079387;Red Circle 
1079388;Blue Pulse 
1079389;Blue Smoke 
1079390;Blue White 
1079391;Green 
1079392;Plum 
1079393;Aqua 
1079394;UltraMarine 
1079395;Light Purple 
1079396;Yellow 
1079397;Waypoint Names On 
1079398;Waypoint Names Off 
1079399;Damage Increase 
1079400;You have chosen to enable the Legacy Chat option.  Do you wish to reset your keybindings to legacy defaults?  Warning: This will replace your existing keybindings! 
1079401;Strength Increase 
1079402;Zrecznosc Increase 
1079403;Inteligencja Increase 
1079404;Hit Points Increase 
1079405;Stamina Increase 
1079406;Mana Increase 
1079407;Increased Max. Hit Points 
1079408;Increased Max. Stamina 
1079409;Increased Max. Mana 
1079410;Odzyskiwanie many 
1079411;Odzyskiwanie wytrzymalosci 
1079412;Blue Orb 
1079413;Light Blue Swirl 
1079414;Green Pulse 
1079415;Pale Green Pulse 
1079416;Violet Pulse 
1079417;Copper Pulse 
1079418;Aqua Pulse 
1079419;Blue Pulse 
1079420;Black Pulse 
1079421;Light Purple Pulse 
1079422;Yellow Pulse 
1079423;Lt Green Pulse 
1079424;Lt Purple Pulse 
1079425;Jade Pulse 
1079426;Purple Pulse 
1079427;Blue Swirl 
1079428;You cannot send a container through the bag of sending 
1079429;Drag a resource gathering tool into this slot, such as a pickaxe. 
1079430;Target By Resource 
1079431;Enable Repeating 
1079432;Repeat this many times: 
1079433;Disable Repeating 
1079434;Ore 
1079435;Drewno 
1079436;Digging Graves 
1079437;Red Mushroom 
1079438;Choose a resource 
1079439;Switch to Grid View 
1079440;Switch to Freeform View 
1079441;Switch to List View 
1079442;Make Cancelled 
1079443;~1_DONE~/~2_TOTAL~ COMPLETED 
1079444;Change Race To Elf 
1079445;Category 
1079446;Options 
1079447;Creation 
1079448;Items 
1079449;Info 
1079450;Select Material 
1079451;Toggle as Przedmiot Zadania 
1079452;Mark Item 
1079453;Make: 
1079454;Make Number 
1079455;Make Max 
1079456;Use Color 
1079457;Dynamic Objects 
1079458;NPC 
1079459;NPC Vendor 
1079460;Amount Shown 
1079461;Object Handle Filter 
1079462;Japan Promotion - Tongs 
1079463;Japan Promotion - Nails 
1079464;Japan Promotion - Skillet 
1079465;Japan Promotion - Tinker's Tool 
1079466;Japan Promotion - Scissors 
1079467;Japan Promotion - House Placement Tool 
1079468;Japan Promotion - Decorater 
1079469;Japan Promotion - Flower and Vase 
1079470;Japan Promotion - Tomato Plant 
1079471;Japan Promotion - Plant Basket 
1079472;Japan Promotion - Desk 
1079473;Japan Promotion - Book Chest 
1079474;Japan Promotion - Shelf 
1079475;Japan Promotion - Classic Chest 
1079476;Japan Promotion - Miniature Houses 
1079477;Japan Promotion - Pigments of Tokuno 
1079478;Disk Cache 
1079479;Minimum Free System Memory 
1079480;Disk Cache (MB) 
1079481;Minimum Free System Memory (MB) 
1079482;Create Waypoint Here 
1079483;Edit Waypoint 
1079484;Delete Waypoint 
1079485;Waypoint 1 
1079486;Waypoint 2 
1079487;Waypoint 3 
1079488;Waypoint 4 
1079489;Waypoint 5 
1079490;Waypoint 6 
1079491;Waypoint 7 
1079492;Waypoint 8 
1079493;Waypoint 9 
1079494;Waypoint 10 
1079495;Custom 1 
1079496;Custom 2 
1079497;Custom 3 
1079498;Custom 4 
1079499;Custom 5 
1079500;Custom 5 
1079501;Custom 6 
1079502;Custom 7 
1079503;Custom 8 
1079504;Custom 9 
1079505;Custom 10 
1079506;Mistycyzm 
1079507;Imbuing 
1079508;Rzucanie 
1079509;PLACEHOLDER TEXT - Describe how the Mysticism skill works here. TID #1079509 
1079510;PLACEHOLDER TEXT - Describe how the Imbuing skill works here. TID #1079510 
1079511;PLACEHOLDER TEXT - Describe how the rzucanie skill works here. TID #1079511 
1079512;Waypoint Facet: 
1079513;Select a Type: 
1079514;Waypoint Name: 
1079515;Coordinates: 
1079516;X 
1079517;Y 
1079518;Z 
1079519;Waypoint Icon: 
1079520;You must enter a waypoint name! 
1079521;The coordinates you entered were not in the valid x,y,z range! 
1079522;Custom UI 
1079523;Use Custom UI 
1079524;Japan Promotion - Flower and Vase 
1079525;Ankh Pendant 
1079526;Lat. 
1079527;Long. 
1079528;Tomato Plant promotion items 
1079529;Plant Basket promotion items 
1079530;Desk promotion items 
1079531;Book Chest promotion items 
1079532;10th Anniversary Sculpture 
1079533;Shelf promotion items 
1079534;You're still feeling lucky from the last time you touched the sculpture. 
1079535;compassionate 
1079536;just 
1079537;Classic Chest promotion items 
1079538;charitable 
1079539;honest 
1079540;honorable 
1079541;humble 
1079542;spiritual 
1079543;valorous 
1079544;You already feel ~1_VIRTUE~ from your earlier contemplation of the virtues. 
1079545;virtuous 
1079546;Contemplating at the shrine has left you feeling more ~1_VIRTUE~. 
1079547;Your fortunes are about to improve. 
1079548;You can improve your fortunes in about ~1_TIME~ minutes. 
1079549;You're going to get lucky in about an hour or so. 
1079550;You can improve your fortunes again in about ~1_TIME~ hours. 
1079551;Your luck just improved! 
1079552;Your luck just ran out. 
1079553;The effects of meditating at the shrine have worn off. 
1079554;blank 
1079555;blank 
1079556;blank 
1079557;blank 
1079558;blank 
1079559;blank 
1079560;blank 
1079561;blank 
1079562;blank 
1079563;blank 
1079564;blank 
1079565;You feel as if you should contemplate what you've learned for another hour or so. 
1079566;You feel as if you should contemplate what you've learned for another ~1_TIME~ hours. 
1079567;You feel almost ready to learn more about the virtue again. 
